YEAR,REGION,COUNTRY,MONTH,ARRIVALS,HAS_EVENT,Avg_Temperature_C,Avg_Rainfall_mm,MONTH_NUM,MONTH_SIN,MONTH_COS,DATE
2020,Middle East,PALESTINIAN TERRITORIES,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,America,PANAMA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,PAPUA NEW GUINEA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,America,PARAGUAY,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,America,PERU,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,PHILIPPINES,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Europe,POLAND,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Europe,PORTUGAL,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Middle East,QATAR,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,REPUBLIC,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,REPUBLIC,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Africa,REPUBLIC OF ZIMBABWE,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Europe,ROMANIA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Europe,RUSSIAN FEDERATION,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Africa,RWANDA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,America,SAINT KITTS AND NEVIS,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,America,SAINT LUCIA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,America,SAINT VINCENT THE GRENADI,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,America,SAINT VINCENT THE GRENADI,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,SAMOA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Europe,SAN MARINO,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Middle East,SAUDI ARABIA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Africa,SENEGAL,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Europe,SERBIA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Africa,SEYCHELLES,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Africa,SIERRA LEONE,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,SINGAPORE,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,SLOVAKIA(SLOVAK REPUBLIC),April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Europe,SLOVENIA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Africa,SOMALIA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Africa,SOUTH AFRICA- ZUID AFRIKA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,SOUTH KOREA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Africa,SOUTH SUDAN,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Europe,SPAIN,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Africa,SUDAN,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,America,SURINAME,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Africa,SWAZILAND,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Europe,SWEDEN,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Europe,SWITZERLAND,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Middle East,SYRIAN ARAB REPUBLIC,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,TAIWAN PROVINCE OF CHINA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,TAJIKISTAN,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,TANZANIA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,THAILAND,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,TIMOR-LESTE,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,TOGO,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,TONGA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,America,TRINIDAD AND TOBAGO,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,TUNISIA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,TURKEY,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,TURKMENISTAN,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,UGANDA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,UKRAINE,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Middle East,UNITED ARAB EMIRATES,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Europe,UNITED KINGDOM,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,America,UNITED STATES,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,America,URUGUAY,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,UZBEKISTAN,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,VANUATU,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,America,VENEZUELA,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,VIET NAM,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Middle East,YEMEN (YEMEN ARAB REP.),April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,ZAMBIA (NORTHERNRHODESIA),April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Africa,ZIMBABWE,April,0,1,30.444444444444443,171.11111111111111,4,0.8660254037844387,-0.4999999999999998,2020-04-01
2020,Asia & Oceania,AFGHANISTAN,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,ALBANIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,ALGERIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,ANDORRA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,ANGOLA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,ANTIGUA AND BARBUDA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,ARGENTINA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,ARMENIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,AUSTRALIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,AUSTRIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,AZERBAIJAN,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,BAHAMAS,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Middle East,BAHRAIN,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,BANGLADESH,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,BARBADOS,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,BELARUS,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,BELGIUM,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,BELIZE,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,BENIN,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,BHUTAN,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,BOLIVIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,BOSNIA AND HERZEGOVINA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,BOTSWANA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,BRAZIL,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,BRUNEI DARUSSALAM,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,BULGARIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,BURKINA FASO,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,BURUNDI,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,CAMBODIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,CAMEROON,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,CANADA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,CAPE VERDE,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,CHAD,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,CHILE,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,CHINA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,COLOMBIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,COMOROS,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,CONGO THE DEM REPOF THE,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,COSTA RICA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,COTE DIVOIRE,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,CROATIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,CUBA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,CYPRUS,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,CZECH REPUBLIC,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,DENMARK,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,DJIBOUTI,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,DOMINICA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,ECUADOR,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,EGYPT,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,EL SALVADOR,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,ERITREA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,ESTONIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,ETHIOPIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,FIJI,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,FINLAND,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,FRANCE,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,GABON,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,"GAMBIA, THE",May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,GEORGIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,GERMANY,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,GHANA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,GREECE,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,GRENADA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,GUATEMALA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,GUINEA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,GUINEA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,GUINEA-BISSAU,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,GUYANA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,HAITI,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,HONDURAS,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,HONG KONG,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,HUNGARY,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,ICELAND,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,INDIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,INDONESIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Middle East,IRAN,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Middle East,IRAQ,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,IRELAND,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Middle East,ISRAEL,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,ITALY,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,JAMAICA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,JAPAN,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Middle East,JORDAN,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,KAZAKHSTAN,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,KENYA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,KOSOVAR,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Middle East,KUWAIT,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,KYRGYZSTAN,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,LAO PEOPLES DEM.REP.,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,LATVIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Middle East,LEBANON,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,LESOTHO,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,LIBERIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,LIBYA(LIBYAN ARAB JAMAHIR,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,LIECHTENSTEIN,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,LITHUANIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,LUXEMBOURG,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,MACEDONIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,MADAGASCAR,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,MALAWI,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,MALAYSIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,MALDIVES,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,MALI,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,MALTA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,MAURITANIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,MAURITIUS,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,MEXICO,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,MOLDOVA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,MONACO,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,MONGOLIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,MONTENEGRO,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,MOROCCO,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,MOZAMBIQUE,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,MYANMAR,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,NAMIBIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,NAURU,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,NEPAL,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,NETHERLANDS,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,NEW ZEALAND,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,NIGER,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,NIGERIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,NORWAY,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Middle East,OMAN,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,PAKISTAN,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Middle East,PALESTINIAN TERRITORIES,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,PANAMA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,PAPUA NEW GUINEA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,PARAGUAY,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,PERU,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,PHILIPPINES,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,POLAND,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,PORTUGAL,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Middle East,QATAR,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,REPUBLIC,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,REPUBLIC,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,REPUBLIC OF ZIMBABWE,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,ROMANIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,RUSSIAN FEDERATION,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,RWANDA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,SAINT KITTS AND NEVIS,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,SAINT LUCIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,SAINT VINCENT THE GRENADI,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,America,SAINT VINCENT THE GRENADI,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,SAMOA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,SAN MARINO,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Middle East,SAUDI ARABIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,SENEGAL,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,SERBIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,SEYCHELLES,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Africa,SIERRA LEONE,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,SINGAPORE,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Asia & Oceania,SLOVAKIA(SLOVAK REPUBLIC),May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
2020,Europe,SLOVENIA,May,0,1,29.444444444444443,240.0,5,0.49999999999999994,-0.8660254037844387,2020-05-01
